Transaction_ID,Date,Customer_Name,Product,Total_Items,Total_Cost,Payment_Method,City,Store_Type,Discount_Applied,Customer_Category,Season,Promotion
1000004519,2022-01-01 23:40:09,Jaime Johnson MD,"['Tissues', 'Chips', 'Toothpaste']",8,33.79,Debit Card,Houston,Specialty Store,False,Middle-Aged,Summer,Discount on Selected Items
1000004520,2021-07-01 06:05:23,Henry Perez,['Cleaning Rags'],2,81.46,Credit Card,Los Angeles,Pharmacy,False,Middle-Aged,Summer,Discount on Selected Items
1000004521,2022-07-31 16:05:30,Daniel Anthony DDS,['Insect Repellent'],8,82.79,Debit Card,Miami,Supermarket,False,Homemaker,Fall,BOGO (Buy One Get One)
1000004522,2023-07-12 09:44:54,Jillian Johnson,"['Yogurt', 'Apple', 'Cleaning Spray', 'Cereal Bars']",9,74.57,Cash,Atlanta,Supermarket,False,Senior Citizen,Spring,BOGO (Buy One Get One)
1000004523,2021-02-14 23:19:17,James Glover,"['Cereal', 'Tomatoes']",4,27.25,Cash,New York,Convenience Store,False,Young Adult,Winter,
1000004524,2021-06-24 21:04:55,Carrie Smith,['Onions'],7,52.94,Debit Card,Seattle,Warehouse Club,True,Senior Citizen,Fall,
1000004525,2021-07-21 07:36:41,Wanda Macias,"['Soda', 'Apple', 'Shampoo', 'Iron']",3,96.77,Debit Card,Houston,Warehouse Club,True,Teenager,Winter,
1000004526,2023-10-08 15:51:26,Julia Watson,"['Bath Towels', 'Shaving Cream', 'Bath Towels']",3,70.12,Debit Card,Seattle,Pharmacy,True,Middle-Aged,Summer,BOGO (Buy One Get One)
1000004527,2023-02-28 01:19:16,Christopher Johnston,"['Extension Cords', 'Dish Soap', 'Ice Cream', 'Vinegar']",6,79.59,Credit Card,Miami,Pharmacy,False,Homemaker,Summer,Discount on Selected Items
1000004528,2023-08-17 20:10:26,Ricardo Brown,"['Vinegar', 'Cleaning Rags', 'Dishware']",5,91.94,Credit Card,New York,Supermarket,True,Professional,Fall,BOGO (Buy One Get One)
1000004529,2020-01-26 05:52:58,Aaron Bradford,"['Shaving Cream', 'Insect Repellent']",8,41.43,Cash,New York,Specialty Store,True,Middle-Aged,Winter,Discount on Selected Items
1000004530,2023-08-09 06:41:00,Kathleen Williams,['Dish Soap'],6,53.03,Cash,Houston,Warehouse Club,True,Retiree,Winter,
1000004531,2021-09-27 19:55:42,Michaela Scott,"['Pancake Mix', 'Light Bulbs']",4,47.17,Credit Card,Houston,Pharmacy,True,Professional,Fall,
1000004532,2022-04-06 15:33:01,Elizabeth Cline,"['Hand Sanitizer', 'Shrimp', 'Pancake Mix', 'Toothpaste', 'Jam']",4,42.58,Cash,Chicago,Convenience Store,True,Senior Citizen,Winter,Discount on Selected Items
1000004533,2023-03-07 23:14:08,Cody Skinner,"['Lawn Mower', 'Iron', 'Cereal Bars', 'Trash Cans']",2,13.81,Credit Card,Houston,Department Store,False,Homemaker,Winter,BOGO (Buy One Get One)
1000004534,2023-09-04 23:51:45,Diana Thomas,"['Power Strips', 'Eggs']",10,35.76,Mobile Payment,New York,Warehouse Club,True,Young Adult,Winter,
1000004535,2021-07-31 13:40:39,Rachel Baker,['Lawn Mower'],8,37.6,Debit Card,Boston,Convenience Store,True,Professional,Summer,
1000004536,2023-10-29 23:23:38,Erika Banks,"['Cleaning Rags', 'Olive Oil', 'Ice Cream', 'Carrots', 'Shrimp']",6,16.57,Cash,Boston,Specialty Store,False,Professional,Spring,Discount on Selected Items
1000004537,2020-06-27 01:50:15,Jennifer Hayes,"['Garden Hose', 'Toothpaste', 'Air Freshener']",4,28.52,Cash,Boston,Specialty Store,True,Student,Fall,Discount on Selected Items
1000004538,2023-11-24 00:20:18,Christopher Ellis,"['Butter', 'Cleaning Rags']",10,39.21,Cash,Dallas,Department Store,True,Homemaker,Spring,
1000004539,2022-07-19 23:08:05,Justin Nichols DDS,"['Pickles', 'Yogurt', 'Broom', 'Peanut Butter', 'Lawn Mower']",2,66.58,Cash,San Francisco,Supermarket,False,Senior Citizen,Fall,BOGO (Buy One Get One)
1000004540,2020-06-23 14:04:03,Krista Tran,"['Plant Fertilizer', 'Bread', 'Bath Towels', 'Cleaning Spray']",2,49.49,Mobile Payment,Atlanta,Supermarket,False,Professional,Fall,BOGO (Buy One Get One)
1000004541,2022-09-07 04:14:29,Cheryl Davis,"['Cleaning Rags', 'Broom', 'Mop']",5,99.79,Credit Card,Chicago,Convenience Store,True,Student,Winter,
1000004542,2024-02-01 12:39:58,Tony Sims,"['Laundry Detergent', 'Dustpan', 'Power Strips', 'Sponges']",6,18.38,Debit Card,Dallas,Supermarket,True,Homemaker,Winter,
1000004543,2021-08-21 20:10:04,Susan Gordon,"['Vacuum Cleaner', 'Tuna', 'Dish Soap', 'Diapers', 'Orange']",6,5.49,Cash,Los Angeles,Supermarket,False,Young Adult,Fall,BOGO (Buy One Get One)
1000004544,2022-02-15 20:38:50,Brandy Hobbs,"['Apple', 'Ice Cream', 'Orange', 'Dish Soap', 'Laundry Detergent']",5,16.0,Debit Card,Dallas,Convenience Store,True,Retiree,Winter,
1000004545,2022-05-26 12:02:32,Alex Schultz,"['Extension Cords', 'Olive Oil', 'Tissues', 'Dishware', 'Rice']",6,28.24,Credit Card,Los Angeles,Warehouse Club,True,Teenager,Winter,BOGO (Buy One Get One)
1000004546,2023-01-14 06:25:39,Jose Howard,"['Spinach', 'Shaving Cream', 'Syrup', 'Vacuum Cleaner', 'Sponges']",5,91.78,Cash,Miami,Specialty Store,False,Middle-Aged,Fall,Discount on Selected Items
1000004547,2022-06-08 19:40:37,Benjamin Jenkins,"['Beef', 'Toothbrush', 'Sponges', 'Mayonnaise', 'Beef']",10,70.16,Mobile Payment,Chicago,Specialty Store,True,Student,Spring,Discount on Selected Items
1000004548,2020-10-05 14:42:18,Victoria Johnson,['Honey'],6,64.73,Debit Card,Miami,Pharmacy,True,Senior Citizen,Fall,
1000004549,2022-08-08 08:12:15,Stephen Sanchez,['Vinegar'],1,22.38,Cash,Boston,Convenience Store,True,Retiree,Fall,Discount on Selected Items
1000004550,2023-10-08 21:17:29,Justin Smith,"['Pancake Mix', 'Insect Repellent', 'Light Bulbs', 'Soap']",6,95.04,Cash,San Francisco,Pharmacy,False,Homemaker,Summer,BOGO (Buy One Get One)
1000004551,2020-07-10 10:32:30,Cheryl Lewis,"['Broom', 'Vacuum Cleaner', 'Deodorant', 'Apple', 'Cheese']",2,81.48,Credit Card,Chicago,Department Store,False,Young Adult,Fall,Discount on Selected Items
1000004552,2021-06-17 05:10:04,Carol Soto,"['Air Freshener', 'Sponges', 'Shampoo']",4,67.08,Debit Card,Miami,Supermarket,True,Professional,Winter,BOGO (Buy One Get One)
1000004553,2021-11-12 04:13:13,Nicholas Nixon,"['Baby Wipes', 'Razors', 'Cereal', 'Bath Towels']",6,13.51,Credit Card,Dallas,Convenience Store,True,Homemaker,Fall,
1000004554,2020-09-18 11:43:14,Luis Gallegos,"['Feminine Hygiene Products', 'Pasta']",3,96.4,Credit Card,Los Angeles,Convenience Store,False,Homemaker,Winter,Discount on Selected Items
1000004555,2022-07-25 20:57:45,Megan Turner,"['Laundry Detergent', 'Laundry Detergent', 'Ice Cream']",6,28.46,Credit Card,Seattle,Supermarket,True,Student,Fall,
1000004556,2024-01-10 20:50:18,Tony Bates,['Cleaning Rags'],3,53.44,Cash,New York,Convenience Store,False,Senior Citizen,Summer,
1000004557,2023-12-07 05:52:23,Ian Bernard,"['Potatoes', 'Yogurt']",10,38.89,Mobile Payment,Atlanta,Specialty Store,False,Young Adult,Winter,BOGO (Buy One Get One)
1000004558,2022-07-11 18:05:23,Danielle Jensen,"['Diapers', 'Hand Sanitizer', 'Mustard', 'Carrots', 'Feminine Hygiene Products']",9,7.08,Debit Card,Los Angeles,Department Store,False,Student,Spring,BOGO (Buy One Get One)
1000004559,2021-05-11 07:08:59,Judith Gonzales,"['Light Bulbs', 'Chicken', 'Extension Cords', 'Iron', 'Jam']",2,72.36,Cash,Atlanta,Convenience Store,True,Retiree,Summer,BOGO (Buy One Get One)
1000004560,2023-10-12 14:30:04,Mr. Christopher Hansen,['Lawn Mower'],7,92.74,Debit Card,Los Angeles,Specialty Store,False,Homemaker,Summer,
1000004561,2024-02-29 19:51:57,John Allen,"['Shaving Cream', 'Orange']",1,16.44,Debit Card,Atlanta,Supermarket,False,Professional,Summer,Discount on Selected Items
1000004562,2023-03-14 04:58:44,Kevin Clark,"['Tissues', 'Broom', 'Cereal Bars', 'Rice', 'Rice']",2,89.64,Credit Card,Los Angeles,Specialty Store,True,Retiree,Winter,BOGO (Buy One Get One)
1000004563,2021-01-13 22:55:48,Gina George,['Water'],9,77.44,Mobile Payment,Chicago,Supermarket,False,Homemaker,Spring,BOGO (Buy One Get One)
1000004564,2020-01-01 10:25:36,Paige Murray,"['Insect Repellent', 'Carrots']",1,51.43,Credit Card,Seattle,Warehouse Club,True,Student,Winter,
1000004565,2021-04-22 06:38:57,Anna Lopez,"['Toothpaste', 'Shampoo']",8,32.89,Mobile Payment,Miami,Specialty Store,True,Senior Citizen,Summer,BOGO (Buy One Get One)
1000004566,2020-04-26 13:07:14,Rachel Thomas,"['Power Strips', 'Tuna']",5,80.57,Credit Card,Boston,Pharmacy,False,Middle-Aged,Fall,BOGO (Buy One Get One)
1000004567,2023-06-26 12:30:43,Lori Clark,"['Toothpaste', 'Banana', 'Toothpaste']",2,82.74,Mobile Payment,Miami,Warehouse Club,True,Professional,Fall,
1000004568,2022-04-06 17:02:05,Elizabeth Cline,"['Dishware', 'Honey', 'Toilet Paper', 'Toothbrush', 'Plant Fertilizer']",3,90.69,Debit Card,Los Angeles,Specialty Store,False,Homemaker,Spring,BOGO (Buy One Get One)
1000004569,2022-05-21 04:15:36,Jessica Howe,"['Coffee', 'Paper Towels']",3,51.07,Cash,San Francisco,Department Store,True,Young Adult,Summer,Discount on Selected Items
1000004570,2020-04-07 11:24:14,Jamie Sullivan,"['Tuna', 'Eggs']",10,21.4,Cash,Los Angeles,Department Store,True,Middle-Aged,Winter,BOGO (Buy One Get One)
1000004571,2020-02-28 17:23:59,Daniel Holmes,"['Vacuum Cleaner', 'Mayonnaise', 'Dustpan']",3,26.17,Cash,New York,Supermarket,True,Senior Citizen,Fall,Discount on Selected Items
1000004572,2020-06-02 17:43:45,Robin Mcclain,"['Insect Repellent', 'Trash Cans', 'Hair Gel']",7,89.46,Credit Card,Chicago,Specialty Store,True,Teenager,Winter,BOGO (Buy One Get One)
1000004573,2021-05-31 19:32:37,Daniel Clements,"['Iron', 'Yogurt', 'Deodorant']",5,31.68,Mobile Payment,New York,Warehouse Club,True,Homemaker,Fall,
1000004574,2022-03-05 14:03:17,Heidi Kline,"['Honey', 'Broom', 'Pickles']",1,81.02,Debit Card,Miami,Supermarket,False,Middle-Aged,Spring,BOGO (Buy One Get One)
1000004575,2022-08-26 23:25:08,Cynthia Jones,"['Insect Repellent', 'Garden Hose', 'Mayonnaise', 'Soda', 'Diapers']",5,16.16,Cash,San Francisco,Specialty Store,False,Young Adult,Winter,Discount on Selected Items
1000004576,2022-05-20 23:57:38,Brittany Bradford,['Ketchup'],7,19.22,Debit Card,Dallas,Pharmacy,False,Retiree,Spring,Discount on Selected Items
1000004577,2020-06-30 16:16:01,Allison Lynch,"['Hair Gel', 'Syrup', 'Broom', 'Baby Wipes']",7,99.34,Cash,Seattle,Convenience Store,True,Retiree,Summer,
1000004578,2020-08-18 03:30:11,Kathleen Caldwell,"['Carrots', 'Light Bulbs', 'Eggs', 'Iron']",1,23.27,Cash,Chicago,Warehouse Club,True,Senior Citizen,Fall,
1000004579,2021-02-05 21:13:06,Craig Nelson,"['Dish Soap', 'Cheese', 'Bath Towels', 'Deodorant']",1,45.13,Mobile Payment,Chicago,Specialty Store,True,Retiree,Winter,
1000004580,2023-09-17 03:22:04,Kyle Hayes,['Toilet Paper'],6,34.42,Mobile Payment,Dallas,Pharmacy,False,Teenager,Winter,Discount on Selected Items
1000004581,2023-08-28 14:52:22,Crystal Carter,['Beef'],1,13.44,Mobile Payment,New York,Specialty Store,False,Senior Citizen,Winter,BOGO (Buy One Get One)
1000004582,2020-06-25 04:53:12,Gregory Mcdonald,"['Extension Cords', 'Carrots', 'Diapers']",4,6.26,Debit Card,Miami,Supermarket,True,Homemaker,Fall,BOGO (Buy One Get One)
1000004583,2021-08-25 10:21:19,Michael Cohen,"['Broom', 'Iron']",8,64.29,Mobile Payment,Miami,Warehouse Club,False,Senior Citizen,Fall,
1000004584,2020-01-25 14:25:45,Roger Adams,['Apple'],5,69.41,Mobile Payment,San Francisco,Specialty Store,True,Senior Citizen,Winter,
1000004585,2021-06-28 13:02:11,Alvin Young,"['Onions', 'Toothpaste', 'Feminine Hygiene Products', 'Shampoo', 'Mayonnaise']",6,13.27,Debit Card,Dallas,Specialty Store,True,Homemaker,Fall,Discount on Selected Items
1000004586,2020-06-21 09:20:59,Philip Krause,['Toothpaste'],3,48.1,Mobile Payment,Dallas,Supermarket,True,Young Adult,Summer,Discount on Selected Items
1000004587,2021-01-10 12:03:31,Ashley Sparks,"['Dustpan', 'Eggs', 'Hair Gel', 'Onions']",6,35.6,Debit Card,Atlanta,Pharmacy,True,Teenager,Spring,
1000004588,2022-10-10 20:08:48,Lisa Farley,['Hair Gel'],6,32.84,Credit Card,New York,Department Store,False,Senior Citizen,Spring,
1000004589,2021-03-01 06:41:38,Amanda Schmidt,"['Baby Wipes', 'Toothpaste', 'Pickles', 'Dustpan']",2,28.19,Cash,New York,Pharmacy,True,Senior Citizen,Winter,BOGO (Buy One Get One)
1000004590,2020-09-04 15:45:25,Michael Bennett,"['Water', 'Mop', 'Power Strips']",7,67.27,Debit Card,Boston,Department Store,False,Teenager,Spring,BOGO (Buy One Get One)
1000004591,2021-09-11 21:17:33,April Olson,"['Chicken', 'Cheese', 'Feminine Hygiene Products']",7,47.54,Debit Card,Seattle,Specialty Store,False,Retiree,Winter,
1000004592,2020-04-23 18:30:02,Bryan Parsons,"['Insect Repellent', 'Plant Fertilizer', 'Olive Oil', 'Power Strips', 'Cheese']",4,9.4,Mobile Payment,New York,Warehouse Club,True,Teenager,Winter,
1000004593,2023-02-07 16:24:45,William Abbott,['Tea'],3,22.37,Credit Card,Los Angeles,Specialty Store,False,Senior Citizen,Summer,Discount on Selected Items
1000004594,2021-10-12 02:37:54,Melissa Burton,"['Dustpan', 'Cereal Bars']",2,17.61,Debit Card,Houston,Convenience Store,True,Teenager,Winter,
1000004595,2021-10-03 11:38:29,Paul Brown,"['Jam', 'Toothbrush']",9,69.37,Cash,Boston,Pharmacy,False,Teenager,Summer,
1000004596,2024-04-11 08:35:07,Jamie Rollins,['Dishware'],3,57.71,Debit Card,San Francisco,Convenience Store,False,Senior Citizen,Summer,Discount on Selected Items
1000004597,2023-11-02 13:20:24,Tony Armstrong,['Plant Fertilizer'],5,61.41,Mobile Payment,Miami,Department Store,True,Teenager,Spring,Discount on Selected Items
1000004598,2021-04-14 15:45:37,Gregory Baker,"['Lawn Mower', 'Mustard', 'Potatoes']",8,37.61,Mobile Payment,Houston,Convenience Store,False,Homemaker,Summer,Discount on Selected Items
1000004599,2021-12-09 01:46:21,Kevin Valenzuela,"['Power Strips', 'Butter']",3,94.7,Mobile Payment,Los Angeles,Department Store,True,Teenager,Spring,Discount on Selected Items
1000004600,2021-12-23 16:46:58,Erin Hutchinson,"['Ironing Board', 'Lawn Mower', 'Canned Soup', 'Vinegar', 'Butter']",3,83.6,Cash,Dallas,Supermarket,True,Professional,Fall,
1000004601,2021-02-02 04:54:00,Lisa Walter,"['Power Strips', 'Extension Cords', 'Bread', 'Toothpaste']",10,54.73,Mobile Payment,Houston,Department Store,False,Homemaker,Winter,BOGO (Buy One Get One)
1000004602,2023-07-28 09:27:26,Karen Perez,"['Canned Soup', 'Yogurt', 'Toothbrush']",8,82.84,Credit Card,New York,Convenience Store,True,Homemaker,Winter,Discount on Selected Items
1000004603,2023-09-16 08:29:48,Jamie Walters,"['Shrimp', 'Lawn Mower', 'Trash Bags', 'Salmon', 'Iron']",6,16.7,Credit Card,Atlanta,Warehouse Club,True,Professional,Summer,
1000004604,2024-04-09 14:48:51,Danny Moore,"['Broom', 'Mustard']",7,40.31,Debit Card,New York,Warehouse Club,True,Homemaker,Winter,Discount on Selected Items
1000004605,2022-04-16 23:48:45,Kristen Morris,"['BBQ Sauce', 'Insect Repellent', 'Spinach', 'Jam']",9,82.68,Mobile Payment,New York,Convenience Store,True,Middle-Aged,Spring,Discount on Selected Items
1000004606,2022-11-02 15:28:36,Kelly Carter,"['Honey', 'Syrup', 'Plant Fertilizer']",10,32.3,Debit Card,Boston,Department Store,False,Professional,Winter,Discount on Selected Items
1000004607,2020-04-17 20:56:34,Andrew Savage,"['Toilet Paper', 'BBQ Sauce']",1,36.67,Cash,Los Angeles,Convenience Store,False,Homemaker,Winter,
1000004608,2023-09-12 18:57:37,Chelsea Barr,"['Cereal Bars', 'Broom', 'Extension Cords', 'Ironing Board']",10,84.8,Debit Card,Seattle,Convenience Store,True,Young Adult,Spring,Discount on Selected Items
1000004609,2023-11-22 17:17:17,Carly Smith,"['Shower Gel', 'Mayonnaise', 'Banana', 'Toilet Paper', 'Tuna']",3,7.66,Credit Card,Los Angeles,Pharmacy,True,Homemaker,Summer,BOGO (Buy One Get One)
1000004610,2020-02-23 18:08:15,Glenn Reeves,"['Toothpaste', 'Air Freshener']",10,45.74,Cash,Boston,Convenience Store,True,Professional,Summer,Discount on Selected Items
1000004611,2022-11-17 03:39:02,Kaitlyn Travis,['Air Freshener'],8,90.77,Credit Card,Miami,Specialty Store,False,Teenager,Summer,
1000004612,2023-09-02 09:17:41,Mrs. Marilyn Mcintyre,"['Baby Wipes', 'Pickles', 'Insect Repellent', 'Lawn Mower']",8,91.96,Credit Card,Atlanta,Convenience Store,True,Teenager,Summer,BOGO (Buy One Get One)
1000004613,2023-07-18 15:04:28,Brandon Lewis,"['Air Freshener', 'Shower Gel', 'Coffee']",5,20.06,Credit Card,Miami,Warehouse Club,True,Student,Spring,
1000004614,2021-10-24 09:25:34,Joshua Torres,"['Water', 'Cleaning Spray', 'Hand Sanitizer', 'Carrots', 'Bread']",6,99.96,Debit Card,Boston,Pharmacy,True,Professional,Winter,Discount on Selected Items
1000004615,2020-01-30 06:31:05,Kristie Rivera,['Cereal Bars'],6,10.1,Cash,Houston,Convenience Store,True,Senior Citizen,Fall,BOGO (Buy One Get One)
1000004616,2020-01-29 23:06:27,Steven Duarte,"['Toothbrush', 'Lawn Mower', 'Soda', 'Mayonnaise']",2,54.68,Cash,Seattle,Convenience Store,True,Young Adult,Spring,
1000004617,2024-03-28 03:26:15,Taylor Solis,['Spinach'],8,73.62,Credit Card,Houston,Warehouse Club,True,Senior Citizen,Spring,Discount on Selected Items
1000004618,2020-02-06 13:39:32,Jennifer Weaver,"['Salmon', 'Beef', 'Ironing Board']",4,38.06,Mobile Payment,New York,Pharmacy,True,Professional,Spring,BOGO (Buy One Get One)
1000004619,2022-05-24 12:33:56,Gary Mitchell,"['Cleaning Spray', 'Power Strips']",9,9.09,Credit Card,Dallas,Specialty Store,True,Retiree,Winter,Discount on Selected Items
1000004620,2022-01-12 01:30:10,Dennis Perez,['Feminine Hygiene Products'],3,87.12,Debit Card,Seattle,Warehouse Club,True,Middle-Aged,Fall,BOGO (Buy One Get One)
1000004621,2020-08-23 23:00:10,Ashley Gonzalez,['Shampoo'],7,23.61,Debit Card,Boston,Warehouse Club,False,Retiree,Winter,
1000004622,2020-07-05 19:51:35,Nicholas Barrett,"['Cleaning Rags', 'Cereal']",1,82.0,Cash,Miami,Specialty Store,True,Teenager,Summer,BOGO (Buy One Get One)
1000004623,2023-01-20 12:06:54,Gregory Herrera,"['Spinach', 'Jam', 'Bread', 'Salmon']",1,60.49,Mobile Payment,New York,Warehouse Club,True,Senior Citizen,Fall,Discount on Selected Items
1000004624,2021-11-04 18:17:05,Kenneth Williamson,"['Air Freshener', 'Dustpan', 'Coffee', 'Feminine Hygiene Products']",3,19.27,Mobile Payment,Houston,Pharmacy,True,Senior Citizen,Winter,Discount on Selected Items
1000004625,2023-10-23 08:58:02,Nathan Grant,['Shower Gel'],6,85.64,Cash,Chicago,Supermarket,True,Retiree,Fall,Discount on Selected Items
1000004626,2023-10-14 10:30:49,Richard White,"['Cleaning Rags', 'Shaving Cream', 'Shampoo', 'Tuna']",2,45.29,Cash,New York,Pharmacy,False,Retiree,Spring,
1000004627,2023-02-17 14:21:30,Jon Anderson,['Sponges'],6,74.73,Cash,Dallas,Department Store,True,Teenager,Winter,
1000004628,2020-08-25 02:15:56,Brian Roy,"['Coffee', 'Dish Soap', 'Baby Wipes', 'Trash Bags']",6,50.09,Credit Card,Boston,Specialty Store,False,Young Adult,Fall,
1000004629,2022-05-04 09:40:08,Robert Weber,"['Mustard', 'Power Strips', 'Pasta', 'Tomatoes', 'Iron']",8,54.67,Mobile Payment,Miami,Supermarket,True,Senior Citizen,Spring,Discount on Selected Items
1000004630,2023-10-02 12:21:04,Jodi Adkins,"['Cleaning Spray', 'Orange']",4,12.54,Cash,New York,Specialty Store,True,Middle-Aged,Summer,BOGO (Buy One Get One)
1000004631,2023-04-14 11:56:36,Kevin Hudson,"['Tissues', 'Toothpaste']",5,21.34,Mobile Payment,Houston,Warehouse Club,True,Professional,Spring,
1000004632,2022-02-07 11:36:18,Leslie Douglas,"['Olive Oil', 'Insect Repellent', 'Coffee', 'Honey']",9,86.89,Debit Card,San Francisco,Warehouse Club,False,Senior Citizen,Fall,Discount on Selected Items
1000004633,2023-04-25 15:39:15,Brandon Curry,"['Hand Sanitizer', 'Iron']",5,92.59,Cash,Boston,Supermarket,True,Professional,Spring,Discount on Selected Items
1000004634,2021-02-21 03:36:48,John Nelson,"['Pickles', 'Cereal Bars']",4,70.58,Cash,Dallas,Warehouse Club,False,Professional,Fall,BOGO (Buy One Get One)
1000004635,2022-04-14 20:47:16,Mark Baxter,"['Dishware', 'Butter']",1,35.27,Debit Card,Dallas,Specialty Store,False,Middle-Aged,Summer,Discount on Selected Items
1000004636,2023-06-11 16:01:03,Matthew Jones,"['Pasta', 'Plant Fertilizer']",9,25.08,Credit Card,Dallas,Warehouse Club,True,Retiree,Winter,Discount on Selected Items
1000004637,2022-09-26 04:37:30,Christopher Lawson,"['Cleaning Rags', 'Shampoo']",10,19.07,Debit Card,Dallas,Warehouse Club,False,Professional,Fall,Discount on Selected Items
1000004638,2021-12-03 02:25:32,James Smith,"['Peanut Butter', 'Feminine Hygiene Products', 'Iron', 'Iron']",7,8.74,Debit Card,Houston,Department Store,True,Young Adult,Winter,BOGO (Buy One Get One)
1000004639,2023-03-19 13:52:50,Linda Thomas,['Tea'],10,37.33,Credit Card,New York,Specialty Store,True,Middle-Aged,Fall,
1000004640,2021-07-25 08:37:31,Elizabeth Barrett,"['Tomatoes', 'Salmon', 'Butter', 'BBQ Sauce', 'Deodorant']",9,64.97,Credit Card,Miami,Warehouse Club,False,Professional,Spring,Discount on Selected Items
1000004641,2023-04-24 03:28:50,John Jones,"['Air Freshener', 'Pancake Mix']",8,98.54,Mobile Payment,Seattle,Supermarket,False,Teenager,Spring,BOGO (Buy One Get One)
1000004642,2020-05-04 21:02:10,April Kramer,"['Bath Towels', 'Vacuum Cleaner']",2,9.4,Cash,Boston,Convenience Store,False,Student,Winter,Discount on Selected Items
1000004643,2024-05-01 14:02:03,Cody Nichols,"['Toothpaste', 'Mop', 'Laundry Detergent', 'Beef']",9,80.33,Debit Card,Houston,Convenience Store,False,Homemaker,Summer,
1000004644,2023-05-04 12:01:23,Stephanie Holmes,"['Deodorant', 'Mustard']",1,96.94,Mobile Payment,Atlanta,Department Store,False,Retiree,Summer,BOGO (Buy One Get One)
1000004645,2024-05-15 23:22:00,Michael Scott,"['Cereal', 'Milk', 'Garden Hose', 'Plant Fertilizer']",8,68.6,Debit Card,Los Angeles,Convenience Store,True,Middle-Aged,Winter,
1000004646,2023-02-08 04:38:21,Kayla Gonzales,"['Plant Fertilizer', 'Carrots', 'Beef', 'Soda', 'Eggs']",5,96.1,Mobile Payment,Miami,Supermarket,False,Retiree,Summer,BOGO (Buy One Get One)
1000004647,2022-11-06 03:36:09,David Gordon,"['Lawn Mower', 'Tissues', 'Razors', 'Soda', 'Toothpaste']",1,28.85,Mobile Payment,Boston,Pharmacy,True,Student,Spring,BOGO (Buy One Get One)
1000004648,2021-02-07 08:32:52,Justin Sanchez,"['Mop', 'Hand Sanitizer', 'Tea', 'Shaving Cream', 'Insect Repellent']",2,12.72,Debit Card,San Francisco,Supermarket,True,Middle-Aged,Summer,Discount on Selected Items
1000004649,2022-05-24 01:31:08,Allen Miller,"['Banana', 'Canned Soup']",3,14.68,Cash,Chicago,Convenience Store,False,Homemaker,Summer,Discount on Selected Items
1000004650,2022-07-12 02:48:03,Amy Harper,['Honey'],7,33.3,Mobile Payment,Chicago,Department Store,False,Professional,Spring,BOGO (Buy One Get One)
1000004651,2020-12-28 21:10:30,Andrea Fuller,['Toothbrush'],9,31.36,Mobile Payment,New York,Warehouse Club,True,Teenager,Spring,Discount on Selected Items
1000004652,2024-04-01 13:50:24,Beth Beard,"['Baby Wipes', 'Beef', 'Syrup', 'Shaving Cream']",5,99.11,Credit Card,Chicago,Warehouse Club,False,Teenager,Fall,
1000004653,2022-04-24 11:40:23,Jennifer Pierce,"['Hair Gel', 'Cereal Bars', 'Syrup', 'Canned Soup', 'Bread']",8,91.38,Cash,Dallas,Convenience Store,True,Retiree,Fall,BOGO (Buy One Get One)
1000004654,2022-05-19 21:36:20,John Cox,"['Toothpaste', 'Hair Gel', 'Trash Cans', 'Trash Bags']",5,90.15,Cash,Houston,Department Store,True,Young Adult,Fall,
1000004655,2022-06-28 07:08:46,Katherine Harding,"['Syrup', 'Orange', 'Plant Fertilizer', 'Onions']",10,6.48,Mobile Payment,Dallas,Specialty Store,True,Teenager,Summer,
1000004656,2023-10-18 14:05:11,Jennifer Williams,"['Tomatoes', 'Tissues']",3,79.39,Cash,Boston,Supermarket,True,Middle-Aged,Winter,Discount on Selected Items
1000004657,2021-09-01 10:04:42,Carmen Goodman,"['Mustard', 'Cereal', 'Trash Cans']",3,33.43,Mobile Payment,Miami,Convenience Store,True,Teenager,Fall,BOGO (Buy One Get One)
1000004658,2020-10-27 07:29:10,Robert Wagner,"['Bread', 'Apple']",7,94.48,Credit Card,Los Angeles,Department Store,False,Senior Citizen,Fall,
1000004659,2020-10-06 08:12:20,William Terry,"['Shaving Cream', 'Chips', 'Razors', 'Trash Cans']",5,99.61,Debit Card,Atlanta,Supermarket,False,Professional,Winter,Discount on Selected Items
1000004660,2020-09-12 02:23:43,Nathaniel Bullock,"['Light Bulbs', 'Light Bulbs', 'Insect Repellent', 'Cheese']",4,52.38,Cash,Chicago,Pharmacy,False,Senior Citizen,Summer,Discount on Selected Items
1000004661,2021-05-05 13:34:41,Jacob Santiago,['Mustard'],9,78.04,Debit Card,Boston,Convenience Store,True,Student,Fall,
1000004662,2020-12-23 01:37:08,Edwin Glover,"['Toilet Paper', 'Apple', 'Deodorant']",2,45.46,Debit Card,Miami,Warehouse Club,False,Teenager,Spring,BOGO (Buy One Get One)
1000004663,2020-11-04 22:09:25,Timothy Humphrey,"['Sponges', 'Power Strips', 'Honey', 'Garden Hose', 'Garden Hose']",1,37.95,Debit Card,Chicago,Pharmacy,True,Student,Winter,BOGO (Buy One Get One)
1000004664,2022-03-23 05:33:49,Nicole Wilcox,"['Bread', 'Deodorant', 'Mop', 'Cleaning Spray']",2,26.06,Cash,Miami,Pharmacy,False,Young Adult,Winter,BOGO (Buy One Get One)
